itemcode,catcode,category,subcat,ssubcat,company,mbrand,brand,sku,packtype,base_pack,multipack,flavor,color,wght,uom,hpkcnv,msu,launchdate,qty,mrp,status,factcode,activeitem,active,nepalcomm,flag,audittype,price_seg,filter_seg,DELYM
52333,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,MACHO DEW,PET 1500 ML,PET,1500.000 ML, ,LEMON,,1500.0,ML,0,0,201905.0,1500.0,0.0,,,Y,ACTIVE,,0,2,,,
52249,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,STRIKE,STRIKE,CLEAR PET 2250 ML,PET,2250.000 ML, ,LEMON,,2250.0,ML,0,0,201905.0,2250.0,0.0,,,Y,ACTIVE,,0,2,,,
52565,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS COLA,CLASS COLA,ORIGINAL TASTE PET 1500 ML,PET,1500.000 ML, ,COLA,,1500.0,ML,0,0,201906.0,1500.0,0.0,,,Y,ACTIVE,,0,2,,,
52571,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,COLD COLA,COLD COLA,ORIGINAL TASTE PET 250 ML,PET,250.000 ML, ,COLA,,250.0,ML,0,0,201906.0,250.0,0.0,,,Y,ACTIVE,,0,2,,,
52564,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,FRESH,FRESH,ORANGE PET 1500 ML,PET,1500.000 ML, ,ORANGE,,1500.0,ML,0,0,201906.0,1500.0,0.0,,,Y,ACTIVE,,0,2,,,
52570,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,MACHO DEW,PET 2250 ML,PET,2250.000 ML, ,LEMON,,2250.0,ML,0,0,201906.0,2250.0,0.0,,,Y,ACTIVE,,0,2,,,
53266,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,COLD COLA,COLD COLA,ORIGINAL TASTE PET 2250 ML,PET,2250.000 ML, ,COLA,,2250.0,ML,0,0,201908.0,2250.0,0.0,,,N,INACTIVE,INACTIVE FROM APRIL 2024,4,2,,,202404.0
53708,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,STRIKE,STRIKE,CLEAR PET 1500 ML,PET,1500.000 ML, ,LEMON,,1500.0,ML,0,0,201910.0,1500.0,0.0,,,Y,ACTIVE,,0,2,,,
99762594,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,MACHO DEW,PET 1000 ML,PET,1000.000 ML, ,LEMON,,1000.0,ML,0,0,202111.0,1000.0,110.0,,,Y,ACTIVE,,0,2,,,
99762614,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,MACHO DEW,PET 600 ML,PET,600.000 ML, ,LEMON,,600.0,ML,0,0,202111.0,600.0,70.0,,,Y,ACTIVE,,0,2,,,
99763606,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,MAGIC DEW,MAGIC DEW,PET 2250 ML,PET,2250.000 ML, ,LEMON,,2250.0,ML,0,0,202205.0,2250.0,190.0,,,Y,ACTIVE,,0,2,,,
99764017,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,FRESHTA,FRESHTA,ORANGE PET 250 ML,PET,250.000 ML, ,ORANGE,,250.0,ML,0,0,202208.0,250.0,40.0,,,Y,ACTIVE,,0,2,,,
99764022,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,FRESHTA,FRESHTA,ORANGE PET 500 ML,PET,500.000 ML, ,ORANGE,,500.0,ML,0,0,202208.0,500.0,70.0,,,Y,ACTIVE,,0,2,,,
99764023,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,FRESHTA,FRESHTA,ORANGE PET 1500 ML,PET,1500.000 ML, ,ORANGE,,1500.0,ML,0,0,202208.0,1500.0,175.0,,,Y,ACTIVE,,0,2,,,
99765056,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,NIMBU FRESH,NIMBU FRESH,LEMON PET 250 ML,PET,250.000 ML, ,LEMON,,250.0,ML,0,0,202307.0,250.0,50.0,,,Y,ACTIVE,,0,2,,,
99765061,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,MAGIC DEW,MAGIC DEW,PET 250 ML,PET,250.000 ML, ,LEMON,,250.0,ML,0,0,202307.0,250.0,50.0,,,Y,ACTIVE,,0,2,,,
99765101,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,NIMBU FRESH,NIMBU FRESH,LEMON PET 500 ML,PET,500.000 ML, ,LEMON,,500.0,ML,0,0,202311.0,500.0,80.0,,,Y,ACTIVE,,0,2,,,
99765102,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,SHIKANJI MASALA,SHIKANJI MASALA,PET 250 ML,PET,250.000 ML, ,UNSPECIFIED,,250.0,ML,0,0,202311.0,250.0,50.0,,,Y,ACTIVE,,0,2,,,
99765103,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,PEACH MASTI,PEACH MASTI,PEACH PET 250 ML,PET,250.000 ML, ,PEACH,,250.0,ML,0,0,202311.0,250.0,50.0,,,Y,ACTIVE,,0,2,,,
99765135,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS COLA,CLASS COLA,PET 1000 ML,PET,1000.000 ML, ,COLA,,1000.0,ML,0,0,202402.0,1000.0,120.0,,,Y,ACTIVE,,0,2,,,
99765190,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,LICHEE DRINK,LICHEE DRINK,LITCHI PET 250 ML,PET,250.000 ML, ,LYCHEE,,250.0,ML,0,0,202405.0,250.0,50.0,,,Y,ACTIVE,,0,2,,,
99765259,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS SODA,CLASS SODA,PET 250 ML,PET,250.000 ML, ,SODA,,250.0,ML,0,0,202407.0,250.0,50.0,,,Y,ACTIVE,,0,2,,,
99765281,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,NIMBU FRESH,NIMBU FRESH,LEMON PET 2250 ML,PET,2250.000 ML, ,LEMON,,2250.0,ML,0,0,202409.0,2250.0,270.0,,,Y,ACTIVE,,0,2,,,
99765325,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,NIMBU FRESH,NIMBU FRESH,LEMON PET 1500 ML,PET,1500.000 ML, ,LEMON,,1500.0,ML,0,0,202412.0,1500.0,190.0,,,Y,ACTIVE,,0,2,,,
99765346,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,MINT LEMONADE,MINT LEMONADE,LEMON PET 250 ML,PET,250.000 ML, ,LEMON,,250.0,ML,0,0,202502.0,250.0,50.0,,,Y,ACTIVE,,0,2,,,
