PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202404,2,117186389,31305020011,1713697639994,134,MANAKAMANA FRUIT & BEVRAGE PVT.LTD NEPAL,LICHEE DRINK,LICHEE DRINK\LICHEE\250ML\PET\RS:50\MANAKAMANA FRUIT &BEVRAGE PVT.LTD NEPAL,50,250ML,PET,New SKU,1713697639994-manakamana fruit - bevrage pvt-ltd nepal-lichee drink#3.png
202404,2,116832080,31305020006,1713695252438,134,LIFE FOOD & BEVERAGE-NEPAL,LIFE,LIFE LITCHI\150ML\PET\RS:25\LIFE FOOD &BEVRAGE PVT.LTD NEPAL,25,150ML,PET,New SKU,1713695252438-life food - beverage-nepal-life#3.png
202404,3,3110105407,31101030567,1713149967300,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,Any other reason,
202404,2,111504940,12101020023,1712656162027,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,
202404,2,112134224,12101020005,1712656162027,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,
202404,2,111526578,12101020002,1712656162027,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,
202404,2,111728172,12101020018,1712656162027,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,
202404,2,128702441,12201020028,1713689019869,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-BLACK CURRANT-PET 250ML,100,250ML,PET,,1713689019869-singapore beverage-nepal-fruit gems#3.png
202404,2,128702441,12201020028,1713689490504,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS- KIWI-PET 250ML,100,250ML,PET,,1713689490504-singapore beverage-nepal-fruit gems#3.png
202404,3,3110105378,31101030525,1713149967300,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,Any other reason,
202404,2,110837704,12101020027,1712656162027,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,
202404,2,222331810117,22233020007,1713509160535,134,GAMA FOODS NEPAL P.LTD,READY BULL,READY BULL,120,250 ML,CAN,New SKU,1713509160535-gama foods nepal p-ltd-ready bull#3.png
202404,3,3110103610,31101030514,1713149967300,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,New SKU,
202404,2,126465935,31101020102,1713522499644,118,MANAKAMANA FRUIT & BEVERAGE-NP,PEACH MASTI,PEACH MASTI\250ML\PET\RS:50\MANAKAMANA FRUIT & BEVRAGE NEPAL,50,250ML,PET,New SKU,1713522499644-manakamana fruit - beverage-np-peach masti#3.png
202404,2,126465935,31101020102,1713522052111,134,DUWAL BROTHERS-NEPAL,LEMON  LIME,LEMON LIME\250ML\PET\RS:50\DUWAL BROTHERS PVT.LTD NEPAL,50,250ML,PET,New SKU,1713522052111-duwal brothers-nepal-lemon  lime#3.png
202404,3,3110105343,31101030474,1713149967300,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,New SKU,
202404,2,131565810188,13156020008,1713418200654,118,PATHIBHARA FOOD & PCKNG UDY-NP,MOTION DEW,"MOTION DEW\500ML\PBT\CARBONATED ",80,500ML,PBT,,1713418200654-pathibhara food - pckng udy-np-motion dew#3.png
202404,2,131403210265,13140020003,1713405735852,134,PRAMJAL UDYOG NEPAL,PRAMJAL,"PRAMJAL\1000ML\PBT\MINERAL WATER ",25,1000ML,PBT,Sales Deviation is OK,1713405735852-pramjal udyog nepal-pramjal#3.png
202404,2,116338322,32302020001,1713447891015,134,J.M.D. INTERNATIONAL PVT.LTD. NEPAL,JMD,JMD PROCESSED DRINKING WATER/PBT/1000ML/25/J.M.D. INTERNATIONAL PVT. LTD. NEPAL,25,1000ML,PBT,,1713447891015-j-m-d- international pvt-ltd- nepal-jmd#3.png
202404,2,122167896,31101020073,1713249230248,134,DABUR INDIA LTD.- INDIA,REAL MILK POWER,REAL MILK POWER-STRAWBERRY TPK 180ML,80,180ML,"TPK ",,1713249230248-dabur india ltd-- india-real milk power#3.png
202404,2,121838548,31101020068,1713423533718,134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU\ GRAPE\320ML\RS:150\SAPPE PUBLIC COMPANY LIMITED THAILAND,150,320ML,PET,,1713423533718-sappe public company ltd-thailand-mogu mogu#3.png
202404,2,121838548,31101020068,1713423296234,134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU\PINAPPLE\320ML\PET\RS:150\SAPPE PUBLIC COMPANY LIMITED THAILAND,150,320ML,PET,,1713423296234-sappe public company ltd-thailand-mogu mogu#3.png
202404,2,121838548,31101020068,1713423822009,134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU \STRAWBERRY\320ML\PET\RS:150\SAPPE PUBLIC COMPANY LIMITED THAILAND,150,320ML,PET,,1713423822009-sappe public company ltd-thailand-mogu mogu#3.png
202404,3,3110104604,31101030302,1713149967300,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,Any other reason,
202404,3,3110102665,31101030277,1713149967300,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,Any other reason,
202404,3,3110105409,31101030569,1713149967300,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,,
202404,2,111740541,12101020009,1712656162027,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,
202404,2,124954698,21301020011,1713249458094,134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,3 STAR LEMON,3 STAR LEMON,50,250 ML,PET,,1713249458094-shambhavi food - beverages-nepal-3 star lemon#3.png
202404,2,124954698,21301020011,1713249195754,134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,JIMMY JIMMY MANGO DRINK,JIMMY JIMMY MANGO  DRINK,120,300ML PET,,,1713249195754-shambhavi food - beverages-nepal-jimmy jimmy mango drink#3.png
202404,3,1220102372,12201030159,1712384958021,125,PUJA SURTI UDHYOG NEPAL,BABLU,BABLU SUPER POWER PPH 7G,15,7G,PPH,,1712384958021-puja surti udhyog nepal-bablu#3.png
202404,3,1220102372,12201030159,1712385342151,126,SONA TOBACCO UDHYOG PVT LTD NEPAL,BABA,BABA SWEET SUPARI PPH 1.5 G,3,1.5G,PPH,,1712385342151-sona tobacco udhyog pvt ltd nepal-baba#3.png
202404,2,128189766,31101020097,1713249230248,134,DABUR INDIA LTD.- INDIA,REAL MILK POWER,REAL MILK POWER-STRAWBERRY TPK 180ML,80,180ML,"TPK ",,1713249230248-dabur india ltd-- india-real milk power#3.png
202404,2,130456310264,13045020021,1712656162027,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,Any other reason,
202404,2,435873410180,43587020019,1713249112842,134,KANCHAN MINERAL WATER UDHYOG,"ARUSH PROCESSED DRINKING WATER ","ARUSH ",30,1000ML,PET,,1713249112842-kanchan mineral water udhyog-arush processed drinking water #3.png
202404,2,111949315,12101020016,1712656162027,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,
202404,2,111949315,12101020016,1712824077642,118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA COLA PET 2250 ML.RS.24 OFF,136,2250 ML,PET,,
202404,3,3110102652,31101030426,1713149967300,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,,
202404,3,3110102466,31101030419,1713149967300,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,New SKU,1713149967300-puja tobacco packing industries-golden nepal#3.png
202404,2,111340905,12101020028,1712656162027,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,
202404,2,128827344,31101020050,1712904962916,134,CG FOODS- NEPAL,RIO MANGO DELIGHT,RIO-MANGO DELIGHT TPK200ML,30,200ML,TPK,,1712904962916-cg foods- nepal-rio mango delight#3.png
202404,2,111918525,12101020019,1712824077642,118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA COLA PET 2250 ML.RS.24 OFF,136,2250 ML,PET,,
202404,2,111931758,12101020011,1712824301543,118,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,SPRITE LEMON PET 2250 ML RS.24 OFF,136,2250 ML,PET,,
202404,2,111931758,12101020011,1712824077642,118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA COLA PET 2250 ML.RS.24 OFF,136,2250 ML,PET,,
202404,2,111744005,12101020034,1712824301543,118,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,SPRITE LEMON PET 2250 ML RS.24 OFF,136,2250 ML,PET,,1712824301543-coca cola company imprtd-imptd-sprite#3.png
202404,2,111744005,12101020034,1712824077642,118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA COLA PET 2250 ML.RS.24 OFF,136,2250 ML,PET,,1712824077642-coca cola company imprtd-imptd-coca-cola#3.png
202404,2,130605665,52303020011,1712828737519,134,"M/S TUSHAR ENTERPRISES INDIA ","POPPOP LITCHI ",POPPOP LITCHI/175ML/PBT,16,"175ML ",PBT,,1712828737519-m-s tushar enterprises india -poppop litchi #3.png
202404,2,130605665,52303020011,1712809803187,134,LIFE FOOD & BEVERAGE-NEPAL,"LIFE LITCHI ","LIFE LITCHI/150ML/PBT/LIFE FOOD & BEVERAGE-NEPAL ",0,150ML,PBT,Any other reason,
202404,2,130626149,52303020010,1712820772359,118,"ASIAN BEVERAGES PRIVATE LIMITED INDIA ",CAMPA COLA,CAMPA COLA/2000ML/PBT,64,2000MK,PBT,,1712820772359-asian beverages private limited india -campa cola#3.png
202404,2,130215306,52303020003,1712809803187,134,LIFE FOOD & BEVERAGE-NEPAL,"LIFE LITCHI ","LIFE LITCHI/150ML/PBT/LIFE FOOD & BEVERAGE-NEPAL ",20,150ML,PBT,,1712809803187-life food - beverage-nepal-life litchi #3.png
202404,2,123117800,31101020078,1712551885055,134,SINGAPORE BEVERAGE-NEPAL,JOINER,JOINER KIWI \320ML\PBT\RS:150 SINGAPORE BEVRAGE NEPAL PVT.LTD NEPAL,150,320ML,PBT,New SKU,
202404,2,127268819,32201020004,1712659555223,134,ACME DRINKS-NEPAL,LEKAALI,LEKAALI PROCESSED DRINKING WATER/PBT/1000ML/25/ACME DRINKS-NEPAL,25,1000ML,PBT,,1712659555223-acme drinks-nepal-lekaali#3.png
202404,2,111509030,12101020021,1712656162027,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,1712656162027-radha krishna food - beverage-np-saras#3.png
202404,2,131167379,52201020005,1712642748556,134,LS WATER & BEVERAGE-NEPAL,"IMJA LITCHI ",IMJA LITCHI/150ML/PBT,20,150ML,PBT,,1712642748556-ls water - beverage-nepal-imja litchi #3.png
202404,2,114636725,21102020044,1712641990038,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI/250ML+150ML/VARUN BEVERAGES NEPA PVT.LTD,50,250ML,PBT,,1712641990038-varun beverage -nepal-pepsi#3.png
202404,2,128962037,31101020038,1712551885055,134,SINGAPORE BEVERAGE-NEPAL,JOINER,JOINER KIWI \320ML\PBT\RS:150 SINGAPORE BEVRAGE NEPAL PVT.LTD NEPAL,150,320ML,PBT,New SKU,1712551885055-singapore beverage-nepal-joiner#3.png
202404,2,130609389,22101020004,1712223861029,134,"B.K PAANI UDYOG BIRGUNJ NEPAL ","NARAYANI ","NARAYANI\1000ML\PBT\MINERAL WATER ",25,1000ML,PBT,Sales Deviation is OK,1712223861029-b-k paani udyog birgunj nepal -narayani #3.png
202404,2,122761663,31101020092,1712301235953,134,CHAUDHARY GROUP - NEPAL,RIO MANGO DELIGHT,RIO MANGO DELIGHT\200ML\TPK\RS:30\CG GROUP NEPAL,30,200ML,TPK,,1712301235953-chaudhary group - nepal-rio mango delight#3.png
